user_id	commet-number	song-id
50985823	36	['411314341', '28240156', '4873452', '431501860', '431501860', '135371', '30482306', '30482304', '30482306', '30482304', '30482306', '30482307', '30482303', '30482307', '30482304', '30482307', '30482304', '30482306', '30482306', '193113', '193242', '193175', '36270224', '27630171', '471707534', '471707534', '26034825', '22740097', '4874223', '330029', '330029', '415792643', '435289238', '394623', '394623', '25653004']
251314348	11	['30482304', '30482304', '30482304', '30482304', '5231283', '5231283', '5231283', '5231283', '5231283', '5231283', '5231283']
133964503	13	['95009', '95009', '95009', '95061', '95067', '27867486', '27867486', '96315', '27867486', '353927', '364034', '157092', '26211164']
53573546	16	['434070784', '434070793', '564175646', '31048604', '31048607', '348715', '78580', '25694578', '25694578', '95061', '111860', '438801356', '192328', '28283599', '308158', '28211115']
340962136	41	['465809622', '94716', '94790', '95017', '94986', '95017', '95018', '94941', '95061', '94944', '429261637', '135089', '141644', '507979465', '365853', '157384', '443876467', '443876468', '25639063', '156127', '167658', '168027', '168027', '168164', '167772', '34899284', '178327', '178404', '186497', '186770', '186787', '5269996', '380535', '29129980', '29129983', '380587', '380597', '468899540', '386263', '27955001', '420154852']
557664325	16	['25694566', '25694567', '25694571', '94721', '26075651', '94777', '94850', '94811', '95009', '94811', '95009', '95009', '94951', '95061', '95074', '95099']
131760398	11	['25694571', '94835', '94842', '95003', '95003', '95012', '94951', '95021', '95061', '95090', '94940']
37600233	30	['438580565', '352096', '352314', '352096', '352096', '352314', '352096', '352096', '352096', '352314', '90135', '90135', '94790', '95017', '95017', '94941', '95061', '94944', '95082', '336489', '383094', '383094', '383094', '383094', '383094', '383094', '383094', '383094', '383094', '391643']
363724044	10	['25694574', '95061', '176027', '176027', '192326', '192326', '295606', '308262', '309815', '188497']
80670749	55	['30780524', '477769298', '97035', '97038', '97088', '412327264', '25694567', '94681', '94716', '94721', '94853', '94763', '94777', '94790', '94835', '94842', '94850', '94759', '95006', '345920', '95003', '95009', '95017', '345920', '345909', '95009', '94983', '95003', '95006', '95009', '95017', '94951', '95018', '95061', '95071', '95078', '95067', '94944', '95090', '95094', '94940', '94947', '353738', '353738', '141644', '479383381', '366151', '155912', '409872643', '371286', '371301', '29713329', '390796', '390834', '110868']
72788572	119	['486537786', '486537786', '444269136', '414979307', '414002169', '414002170', '26291054', '26349666', '63043', '432509882', '65615', '65651', '38391830', '210080', '209970', '33920487', '426027825', '426027828', '426026837', '223776', '92934', '95792', '96357', '442898703', '399342012', '109922', '110001', '109922', '109139', '109174', '233930', '446874800', '446874800', '446874800', '446874800', '446874800', '446874800', '399340494', '424477212', '25730881', '25730875', '25730880', '247482', '247534', '138754', '360945', '139524', '255581', '412327294', '445153099', '445153099', '255693', '365613', '437802724', '156182', '156182', '471763629', '425828605', '425828606', '446874800', '410508195', '425684697', '425684698', '425828607', '34364085', '159938', '160047', '168620', '25780135', '183624', '417859263', '424262530', '434659670', '202349', '202354', '202354', '5256961', '410925250', '431357712', '528478901', '297492', '414776873', '298018', '297672', '297672', '297672', '297672', '27630464', '306961', '306961', '25638763', '306961', '307105', '307109', '307764', '306627', '26075490', '437290633', '28411646', '505451285', '315983', '25884674', '28411646', '324854', '467390329', '315973', '420125533', '519935205', '28754100', '27928254', '327581', '327641', '22854015', '450041299', '375777', '435004465', '419115114', '418602084', '191075']
67813375	32	['343522', '220236', '223776', '96910', '354557', '120416', '255841', '5270859', '412951462', '375323', '4878345', '5269042', '199768', '186091', '186091', '299440', '299440', '26127540', '26127540', '308295', '308295', '308295', '317125', '317125', '317125', '318167', '327615', '330482', '330482', '330499', '330508', '186091']
252347703	361	['412573142', '412573142', '412573142', '29401836', '29401836', '451346731', '64006', '63916', '64752', '64752', '64006', '63916', '64752', '63916', '64752', '64412', '64355', '64623', '64623', '64355', '64412', '64355', '74493', '212382', '212356', '212382', '212360', '212367', '212382', '212356', '212360', '212356', '212326', '212360', '210969', '212356', '212356', '212360', '212782', '212782', '29378552', '29378552', '28427258', '31273782', '223776', '223784', '223788', '223814', '5265725', '227015', '86784', '86784', '86784', '30260077', '86784', '86784', '86784', '110788', '94809', '329647', '94961', '110788', '94809', '329647', '94961', '110788', '94809', '94841', '110788', '94809', '94841', '27867435', '27867481', '94601', '27867481', '27867435', '451521662', '113290', '111139', '111139', '111139', '20931480', '114020', '114020', '114020', '35283462', '36569474', '35283462', '330136', '330136', '330136', '229280', '229280', '230000', '247634', '247939', '247953', '28391344', '28391390', '27908568', '258763', '27646919', '257972', '257972', '467320105', '29734353', '34497545', '441120671', '27090237', '27770633', '259398', '259365', '259321', '263027', '244103', '262935', '276217', '276138', '147901', '147901', '110796', '147901', '147901', '147901', '146164', '147901', '147901', '147901', '146164', '146164', '146164', '146164', '147901', '147901', '147801', '147901', '280176', '280026', '280038', '280039', '4871744', '4871744', '152268', '152279', '4871744', '4871747', '152268', '4871744', '152279', '151646', '151646', '151646', '151646', '151652', '151646', '151765', '151652', '151646', '151646', '448916053', '448916053', '158168', '156786', '158168', '259398', '32405210', '168981', '168875', '168981', '168957', '168981', '169128', '191166', '190998', '191227', '191166', '191227', '191658', '191658', '190998', '190998', '191658', '191754', '191166', '191227', '191754', '191658', '191658', '191754', '191166', '191227', '191227', '191219', '192764', '192764', '192764', '192764', '193214', '192953', '192764', '438462639', '34696195', '27808716', '196112', '110802', '110802', '110802', '293632', '34986660', '34986659', '27836054', '27836057', '27836057', '305058', '305059', '26429659', '305059', '305058', '299440', '299440', '300493', '300493', '307937', '306961', '306850', '306961', '306850', '306860', '306961', '307201', '429210724', '32192072', '34040816', '36664756', '29460226', '307015', '306946', '307094', '307015', '431554131', '406072345', '316678', '400162067', '318499', '318828', '318828', '318828', '318499', '318828', '318499', '317691', '318828', '318499', '400162067', '318828', '318499', '400162067', '317691', '400162067', '318499', '33232021', '316485', '316516', '330218', '328156', '328158', '328667', '328499', '328311', '330133', '330265', '27945043', '328499', '330218', '330199', '329696', '328156', '330265', '328667', '328158', '328311', '330199', '328156', '330218', '330265', '328156', '27945043', '328158', '328499', '330133', '330199', '328667', '329696', '330265', '328156', '330218', '328499', '330199', '27945043', '328295', '428350798', '28592528', '28592538', '26402066', '26402068', '26402070', '340659', '340661', '26402075', '340671', '340663', '329306', '329374', '329418', '329376', '329380', '329393', '329433', '329396', '329374', '329376', '329380', '329393', '329418', '329396', '329433', '329436', '329647', '330136', '330136', '329647', '329647', '330136', '330136', '330136', '329647', '330136', '330136', '329647', '25961006', '25961004', '25961011', '331193', '332743', '332743', '332743', '332108', '332108', '332108', '473440034', '473440034', '458111092', '411755819', '32432463', '383262', '383262', '466332484', '185940', '191299', '191045', '190803']
108292535	167	['37778752', '4872973', '4872974', '211262', '26484112', '209275', '209330', '211362', '211037', '211037', '211037', '211037', '211362', '348033', '34341040', '210512', '210518', '26608740', '26608740', '26608740', '26608740', '26608740', '26608740', '223776', '28267020', '28267023', '27599438', '28258589', '27599436', '28267023', '230047', '230056', '118649', '118649', '118649', '118649', '4875306', '448157407', '407450119', '361332', '254487', '253960', '253988', '469508024', '277584', '277584', '277584', '29457952', '29457955', '365692', '163969', '163974', '163976', '163977', '163981', '163992', '163994', '164033', '163999', '28731825', '30621743', '193752', '201168', '201507', '27630149', '193473', '193501', '193512', '193520', '193534', '399354201', '476323161', '293889', '293954', '297487', '297493', '297492', '297850', '297857', '297855', '297651', '297653', '297789', '297781', '297692', '297789', '297781', '297850', '297855', '297857', '297850', '297855', '297857', '414776872', '25918347', '5239552', '5239552', '484805927', '484805933', '297631', '297631', '297631', '300610', '29774663', '297892', '298060', '297903', '298409', '5239889', '5237840', '298409', '5237840', '298060', '297955', '297971', '297971', '298409', '308321', '306890', '306890', '28219545', '28219545', '28219545', '311007', '28219545', '28219545', '308680', '308692', '307566', '307577', '307611', '312821', '326519', '26387359', '340390', '340393', '29771123', '327088', '327195', '327363', '327435', '327342', '327348', '327354', '327363', '327384', '327392', '327416', '327435', '369252', '369154', '369154', '369252', '4872975', '442315039', '442315039', '27731541', '27731539', '375184', '5261870', '29045603', '385627', '31168397', '29049376', '29049376', '394672', '394672']
418665622	77	['209195', '26562701', '208977', '209096', '209195', '209096', '209096', '209338', '209320', '209336', '209339', '209338', '209346', '209336', '209396', '554244284', '27533013', '491295332', '35440188', '35440188', '28793578', '28793579', '28793580', '351190', '426027824', '426027828', '426027829', '223642', '223737', '223740', '223737', '223776', '27867485', '230085', '230085', '526472070', '526472070', '364926', '277765', '157347', '506002422', '296830', '297629', '27867485', '27867485', '297629', '297650', '27867485', '297650', '297650', '297629', '297514', '297514', '297629', '297702', '306825', '307197', '307197', '306825', '381805', '381880', '381928', '381965', '381968', '382067', '382096', '382100', '382135', '382067', '382094', '382096', '382097', '382100', '382111', '382135', '394603', '202374']
363231652	10	['62379', '219517', '33894877', '219981', '223776', '223788', '435004856', '26620814', '26620814', '26620814']
53623173	24	['115921', '229838', '229857', '229874', '144515', '365680', '296971', '296971', '297792', '28432491', '400162067', '317650', '317650', '400162067', '400162067', '400162067', '324971', '330476', '330476', '379062', '382167', '28465247', '394598', '394591']
108994393	16	['213078', '177413', '193535', '193535', '193535', '193535', '187942', '187942', '5284638', '187942', '299602', '400162067', '400162067', '400162067', '400162067', '316940']
